event,theta,theta2
42394,0.0047734285,1.4877983e-05
42394,2.3958268,5.739978
42395,0.0074468602,4.754809e-05
42396,0.47953818,0.22994896
42397,0.071053187,0.0050406477
42398,0.0025792454,0
42399,0.0013562855,0
42400,0.83247525,0.69300714
42401,0.0036768099,5.6112933e-06
42402,0.0043913961,1.1376722e-05
42403,0.2951276,0.087092393
42404,0.0068922616,3.9595632e-05
42405,0.64869305,0.42079477
42406,0.0055585288,2.2989605e-05
42407,0.0046476505,1.3693018e-05
42408,0.0044986057,1.2329816e-05
42409,0.0053714323,2.0944647e-05
42410,0.0019035694,0
42411,0.0085988796,6.6033092e-05
42412,0.062804594,0.0039365093
42413,0.04159705,0.0017224069
42414,0.53260132,0.28365626
42415,0.6852507,0.46956061
42416,0.0058599812,2.6431742e-05
42417,0.0047859924,1.4998085e-05
42418,0.0051054686,1.8158172e-05
42419,0.68139729,0.46429437
42419,2.6362879,6.950006
42420,0.0060286032,2.8436419e-05
42421,0.057210094,0.0032650872
42422,0.0041881494,9.6329576e-06
42423,0.082931098,0.0068696593
42424,0.16576973,0.027471697
42425,0.24832932,0.061659546
42426,0.16577866,0.027474656
42427,0.098106124,0.0096169039
42428,0.0020488215,0
42429,0.66759356,0.44567325
42430,0.005059985,1.7695811e-05
42431,0.0013560659,0
42432,0.072538419,0.0052539146
42433,0.0081748049,5.8919798e-05
42434,0.003788525,6.4452841e-06
42435,0.0021456564,0
42436,0.41352727,0.1709969
42437,0.15055987,0.022660368
42437,2.6870498,7.2202288
42437,2.7249246,7.425206
42438,0.09292489,0.0086271275
42439,0.11247635,0.012643021
42439,2.7078283,7.332326
42440,0.004391048,1.1373665e-05
42441,0.0029993983,1.0887523e-06
42442,0.0025047961,0
42443,0.013012466,0.00016141662
42444,0.0010949541,0
42445,0.0076525871,5.0654452e-05
42446,0.00088221893,0
42447,0.0044990922,1.2334193e-05
42448,0.15488858,0.023982563
42449,0.60076976,0.3609164
42450,0.39913945,0.1593044
42451,0.053772277,0.0028835501
42452,0.0064213944,3.3326668e-05
42453,0.0077261916,5.1786399e-05
42454,0.0042375641,1.0049312e-05
42455,0.0070893923,4.2351846e-05
42456,0.00095743157,0
42457,0.051782513,0.002673521
42458,0.13224018,0.017479557
42459,0.16704229,0.027895217
42460,0.16365709,0.026775734
42461,0.050807628,0.0025735074
42462,0.086303844,0.0074404458
42463,0.0073253436,4.5753022e-05
42464,0.63358507,0.40142214
42464,2.9952583,8.9715644
42465,0.0035944788,5.0126404e-06
42466,0.0025704473,0
42467,0.0017011023,0
42468,0.006614266,3.5840877e-05
42469,0.0016032149,0
42470,0.12449904,0.015492104
42471,0.0039368634,7.5912556e-06
42472,0.0049280845,1.6378379e-05
42473,0.0035479644,4.680414e-06
42474,0.0025911436,0
42475,0.002763553,0
42476,0.0033616619,3.3931329e-06
42477,0.0028313028,1.0863797e-07
42478,0.0047003379,1.4185539e-05
42479,0.003745686,6.1225263e-06
42480,0.010407561,0.00010040968
42481,0.005512313,2.2477957e-05
42482,0.0042636926,1.0271437e-05
42483,0.0019612279,0
42484,0.16155275,0.026091382
42485,0.0073084332,4.5505559e-05
42486,0.0063183412,3.2013798e-05
42487,0.002871654,3.3875903e-07
42488,0.0043407414,1.0934398e-05
42489,0.0035355103,4.5921958e-06
42490,0.0024105893,0
42491,0.0026750442,0
42492,0.86035306,0.74019947
42493,0.0061204817,2.9552659e-05
42494,0.00090879775,0
42495,0.31306282,0.098000424
42496,0.01041795,0.00010062603
42497,0.006217039,3.0743937e-05
42498,0.0031168877,1.8073514e-06
42499,0.17439449,0.030405529
42500,0.021906189,0.00047197347
42501,0.0053832386,2.107162e-05
42502,0.0015775153,0
42503,0.0044571656,1.1958688e-05
42503,2.74275,7.5226695
42504,0.0064829315,3.4120763e-05
42505,0.0050656672,1.7753347e-05
42506,0.45599443,0.20792302
42507,0.24323266,0.059154219
42508,0.0021434223,0
42509,0.0033836393,3.5413774e-06
42510,1.0170978,1.0344801
42511,0.0011224393,0
42512,0.003648317,5.4025793e-06
42513,0.0046043563,1.3292459e-05
42514,0.0087061316,6.788909e-05
42514,2.6459617,7.0011057
42515,0.21028594,0.044212268
42516,0.0083577685,6.1944656e-05
42517,0.0019772369,0
42518,0.05928938,0.0035073229
42519,0.0050144291,1.7236861e-05
42520,0.70053652,0.49074351
42521,0.0038019984,6.547554e-06
42522,0.0039033902,7.3288175e-06
42523,0.0088666108,7.070915e-05
42524,0.069716711,0.0048525121
42525,0.032891012,0.001073911
42526,0.42194443,0.1780292
42527,0.0050460406,1.7554888e-05
42528,0.030486103,0.00092149482
42529,0.055564743,0.0030795331
42530,0.055749023,0.0031000459
42531,0.022567847,0.00050140008
42532,0.0038145406,6.6430824e-06
42533,0.0048897519,1.6002036e-05
42533,2.939618,8.6413462
42534,0.65162432,0.42460634
42535,0.58490658,0.3421078
42536,0.32350877,0.10465001
42537,0.0033752672,3.4847914e-06
42537,2.9229485,8.5436202
42538,0.056088299,0.0031379896
42539,0.0061732843,3.0201802e-05
42540,0.34997326,0.12247338
42541,0.0018742129,0
42542,0.0022019452,0
42543,0.0036192851,5.1915872e-06
42544,0.0010346973,0
42545,0.014691352,0.00020792818
42546,0.004454757,1.1937222e-05
42547,0.0039608037,7.7803287e-06
42548,0.0024167214,0
42549,0.15006356,0.022511165
42550,0.18204685,0.033133148
42551,0.15805757,0.024974287
42552,0.0067348567,3.7450657e-05
42553,0.0035812571,4.9177648e-06
42554,0.0030734637,1.5385414e-06
42555,0.0045226287,1.2546533e-05
42556,0.31385315,0.098495892
42557,0.0067887787,3.8179878e-05
42558,0.00072380664,0
42559,0.076960092,0.0059149481
42560,0.0049505323,1.6600132e-05
42561,0.29930385,0.089574889
42562,0.6796754,0.46195074
42563,0.42157251,0.17771547
42564,0.81763841,0.66852466
42565,0.57456599,0.33011817
42566,0.17733547,0.03143996
42567,0.21718967,0.047163446
42568,0.003643268,5.365764e-06
42569,0.0047083856,1.4261257e-05
42570,0.0039584876,7.7619867e-06
42571,0.28855046,0.083253457
42572,0.004856072,1.5673797e-05
42573,0.28725721,0.082508796
42574,0.56770528,0.32228137
42575,0.0055969234,2.3417914e-05
42576,0.0032985478,2.9727802e-06
42577,0.011511299,0.00012460236
42578,0.0033131082,3.0690487e-06
42579,0.0038896723,7.2219129e-06
42580,0.0078632923,5.3923729e-05
42581,0.0010662598,0
42581,2.8502806,8.1240915
42582,0.52852745,0.27933335
42583,0.36744618,0.13500879
42584,0.30248659,0.091490229
42585,0.0026093518,0
42586,0.0056007938,2.3461254e-05
42587,0.50562931,0.25565309
42588,0.0026982266,0
42589,0.017822524,0.00030973472
42590,0.0055020185,2.236457e-05
42591,0.0039069985,7.3569993e-06
42592,0.006864458,3.9213146e-05
42593,0.0041872057,9.6250541e-06
42594,0.0057156203,2.4760677e-05
42595,0.0048981995,1.6084721e-05
42596,0.004393804,1.1397876e-05
42596,2.9244762,8.5525529
42597,0.3139269,0.098542189
42598,0.11969347,0.01431862
42599,0.0019977791,0
42600,0.61040228,0.37258303
42601,0.0049671515,1.6764957e-05
42602,0.0021197525,0
42603,0.22506567,0.050646649
42604,0.17936141,0.032162607
42605,0.0061921181,3.0434689e-05
42606,0.32003125,0.1024121
42607,0.0049546793,1.6641209e-05
42608,0.005122691,1.8334325e-05
42609,0.0087370816,6.8428957e-05
42610,0.19678539,0.038716581
42611,0.3826412,0.14640638
42612,0.29334009,0.086040503
42613,0.0036979661,5.7673154e-06
42614,0.0031729134,2.1597417e-06
42614,2.8178728,7.940399
42614,1.7947356,3.2210681
42615,0.61585158,0.37926525
42616,0.0065595777,3.5120422e-05
42617,0.0018465913,0
42618,0.18989246,0.036051238
42619,0.0044863618,1.2219805e-05
42620,0.0045958881,1.321455e-05
42621,0.0044744339,1.2112922e-05
42622,0.005603837,2.3495351e-05
42623,0.0045394896,1.2699328e-05
42624,0.0044157251,1.159099e-05
42625,0.14243886,0.020280921
42626,0.40015866,0.16011904
42627,0.0016679989,0
42628,0.0051819946,1.8945431e-05
42628,2.8580405,8.1683874
42629,0.0040329624,8.3571479e-06
42630,0.0041978608,9.7143974e-06
42631,0.0041473782,9.293108e-06
42632,0.54420949,0.29615607
42633,0.18482934,0.034153979
42634,0.0026043286,0
42635,0.0041368994,9.2062992e-06
42636,0.0067830849,3.8102604e-05
42637,0.0037025446,5.8011991e-06
42638,0.71287784,0.50818691
42639,0.36799423,0.13541185
42640,0.0026754284,0
42641,0.00053129323,0
42641,2.7234205,7.4170114
42642,0.0029860052,1.0085895e-06
42643,0.17587159,0.030922909
42644,0.60370344,0.36444993
42645,0.10409515,0.010827892
42646,0.057189762,0.0032627613
42647,0.15697528,0.024633331
42648,0.0036182343,5.1839816e-06
42649,0.68503664,0.46926729
42650,0.030047857,0.00089496609
42651,0.45106406,0.20345088
42652,0.0013162994,0
42653,0.67581254,0.45671468
42654,0.0021053809,0
42655,0.0011657306,0
42656,0.0055533295,2.2931831e-05
42657,0.0032016352,2.3428306e-06
42658,0.001531694,0
42659,0.0088496259,7.0408241e-05
42660,0.69909593,0.48872721
42661,0.13328684,0.017757475
42662,0.11832339,0.013992516
42663,0.0031767251,2.1839449e-06
42664,0.0013443431,0
42665,0.28237275,0.07972646
42666,0.1871025,0.034999438
42667,0.0049665038,1.6758523e-05
42668,0.010509796,0.00010254817
42669,0.0069025033,3.9736914e-05
42670,0.0035190849,4.476321e-06
42671,0.41816989,0.17485815
42671,2.8350083,8.0372643
42672,0.0053681012,2.0908873e-05
42673,0.39352766,0.15485611
42674,1.0000875,1.000167
42675,0.010314455,9.8480348e-05
42676,0.0020200289,0
42677,0.0034925023,4.2899349e-06
42678,0.52169138,0.27215399
42679,0.59032908,0.34848052
42680,0.54988774,0.30236862
42681,0.0070471823,4.1755141e-05
42682,0.0065797784,3.5385846e-05
42683,0.0056119523,2.3586371e-05
42684,0.0048423725,1.5540933e-05
42685,0.0055157012,2.2515323e-05
42686,0.002871602,3.3846032e-07
42687,0.0047672619,1.4819149e-05
42688,0.004115839,9.0324931e-06
42689,0.0044046933,1.1493686e-05
42690,0.0014926125,0
42691,0.0074327626,4.7338322e-05
42692,0.0021592362,0
42693,0.43053537,0.18535279
42694,0.14177227,0.02009147
42695,0.13485925,0.018179108
42696,0.11462622,0.013131263
42697,0.0011729842,0
42698,0.0056504216,2.4019627e-05
42698,2.8394969,8.0627348
42698,1.8401225,3.3860428
42699,0.0029367288,7.1673844e-07
42700,0.0037041121,5.8128087e-06
42701,0.0040256695,8.298377e-06
42702,0.0029756113,9.466248e-07
42703,0.0057902088,2.561888e-05
42704,0.0043767899,1.1248653e-05
42705,0.004919883,1.6297611e-05
42706,0.002100908,0
42706,2.753717,7.5829496
42707,0.0026992647,0
42708,0.33049736,0.1092206
42709,0.0047725407,1.4869507e-05
42710,0.0036070188,5.1029473e-06
42711,0.0062177628,3.0752937e-05
42711,2.939946,8.6432747
42712,0.0013730497,0
42713,0.14286441,0.020402333
42714,0.0042922267,1.0515572e-05
42715,0.0012793028,0
42716,0.00066710303,0
42717,0.17369669,0.030162631
42718,0.0073262891,4.5766875e-05
42719,0.0049748782,1.6841776e-05
42720,0.0038048837,6.5695021e-06
42720,2.9273822,8.5695587
42721,0.00076331841,0
42722,0.0038540285,6.9458981e-06
42723,0.0053667977,2.089488e-05
42724,0.0026130105,0
42725,0.0057634853,2.5310126e-05
42726,0.0036246447,5.2304115e-06
42727,0.0063602317,3.254491e-05
42727,2.7654427,7.6476655
42728,0.0044467434,1.1865889e-05
42729,0.0043048867,1.0624412e-05
42730,0.0071918153,4.3814569e-05
42730,2.6462267,7.0025081
42731,0.0058234355,2.6004763e-05
42731,2.7168135,7.3810678
42732,0.005079933,1.7898082e-05
42733,0.0017244134,0
42734,0.0054160936,2.1426432e-05
42735,0.0044076444,1.1519692e-05
42736,0.011490455,0.00012412293
42737,0.0075353512,4.887388e-05
42738,0.0029551626,8.2534835e-07
42739,0.26957278,0.072661574
42740,0.00082793838,0
42741,0.0085408546,6.5038561e-05
42742,0.0069029169,3.9742624e-05
42742,2.8484948,8.1139149
42743,0.009546557,8.3229113e-05
42744,0.0063886007,3.2906581e-05
42745,0.33887904,0.11483109
42746,0.0076332922,5.0359513e-05
42747,0.0058031446,2.576885e-05
42748,0.0017058313,0
42749,0.003321944,3.1276742e-06
42750,0.16371168,0.026793608
42750,3.0036888,9.0221382
42751,0.20357181,0.041433574
42752,0.42013133,0.17650243
42752,2.8339551,8.0312937
42753,0.0070970637,4.2460676e-05
42754,0.60166101,0.36198806
42755,0.0085628959,6.5415549e-05
42756,0.81806805,0.66922743
42757,0.19337052,0.037384251
42758,0.070768009,0.0050002034
42759,0.040430608,0.0016267264
42760,0.011437168,0.00012290118
42761,0.010854892,0.00010992103
42762,0.63696591,0.40571766
42762,2.4632527,6.067606
42763,0.0032697926,2.7839062e-06
42764,0.57715375,0.33309855
42764,2.8500466,8.1227574
42765,1.0358539,1.0729853
42766,0.24385606,0.059457872
42767,0.0021817191,0
42768,0.0010442962,0
42769,0.0030514216,1.403536e-06
42769,2.3510604,5.527477
42770,0.3157206,0.099671593
42771,0.61137967,0.37377719
42772,0.036481491,0.0013229916
42773,0.044668734,0.0019873882
42774,0.0019912707,0
42775,0.090594793,0.0081995089
42776,0.096070823,0.0092216955
42777,0.094771774,0.0089737815
42778,0.078254898,0.0061159214
42779,0.004354424,1.1053371e-05
42780,0.13138593,0.017254355
42781,0.37960405,0.14409132
42782,0.0091362317,7.5563091e-05
42783,0.0050772542,1.7870872e-05
42784,0.0048381794,1.5500343e-05
42784,2.9430038,8.6612637
42784,2.9209745,8.5320841
42785,0.0021450689,0
42786,0.014284276,0.00019613291
42787,0.0077146829,5.1608695e-05
42788,0.0012371042,0
42789,0.0042628554,1.0264299e-05
42790,0.0028623634,2.8548646e-07
42791,0.36841148,0.13571911
42792,0.47371264,0.22439576
42792,3.0022353,9.013409
42793,0.0018668009,0
42793,2.9254721,8.558379
42794,0.40348486,0.16279213
42795,0.46678773,0.21788288
42796,0.0092602874,7.7845286e-05
42797,0.0055031191,2.2376682e-05
42797,1.1229885,1.2610953
42798,0.0030762518,1.5556873e-06
42799,0.004943335,1.6528923e-05
42800,0.0016187699,0
42801,0.0034044798,3.6828453e-06
42802,0.25282232,0.063911219
42803,0.64324413,0.41375511
42804,0.17184322,0.029522184
42805,0.26245587,0.068875176
42805,2.5521096,6.5132557
42806,0.10496015,0.011008725
42806,2.6587809,7.0691081
42807,0.068261296,0.0046516968
42808,0.061813267,0.0038129723
42809,0.069606092,0.0048371005
42810,0.047055306,0.0022062942
42811,0.0060354255,2.8518723e-05
42812,0.0053897092,2.1141328e-05
42813,0.0043599513,1.1101538e-05
42814,0.0037537339,6.1828806e-06
42815,0.39875161,0.15899494
42816,0.041005674,0.0016735576
42817,0.14306691,0.020460234
42818,0.0068560322,3.909754e-05
42819,0.12267581,0.015041446
42820,0.0023123032,0
42821,0.0015130843,0
42821,2.8868147,8.3336915
42822,0.003183535,2.2272576e-06
42823,0.0028919257,4.5559665e-07
42824,0.14557123,0.021183075
42825,0.17008409,0.028920691
42826,0.055811955,0.0031070666
42827,0.10690048,0.011419806
42828,0.10332947,0.010669072
42828,2.914286,8.4930551
42829,0.064369836,0.0041355681
42830,0.054902146,0.003006338
42831,0.083789923,0.0070128436
42832,0.0011563653,0
42833,0.0079726852,5.5656072e-05
42834,0.0056693256,2.4233616e-05
42835,0.0046039736,1.3288936e-05
42835,2.2298776,4.9723462
42836,0.0051259597,1.8367825e-05
42837,0.55777884,0.31110933
42838,0.00086458319,0
42839,0.000299255,0
42840,0.98785114,0.97584197
42841,0.40823622,0.16664891
42842,0.0044559602,1.1947943e-05
42843,0.0010511938,0
42844,0.0027887122,0
42845,0.38827558,0.15075002
42846,0.3997024,0.1597541
42847,0.12756478,0.016264865
42848,0.38489659,0.14813748
42849,0.82569827,0.68176972
42850,0.0078869006,5.4295564e-05
42851,0.0040874491,8.7996025e-06
42852,0.0014902251,0
42853,0.3545401,0.12569077
42854,0.002073723,0
42855,0.0037272692,5.9848981e-06
42855,2.9455242,8.6761051
42856,0.002467573,0
42857,0.0047624093,1.4772905e-05
42857,2.5304419,6.4031281
42858,0.15143234,0.022923845
42859,0.07345258,0.0053873739
42860,0.0046025027,1.3275394e-05
42861,0.012739882,0.00015439696
42862,0.0083295127,6.1473144e-05
42863,0.0046594236,1.3802591e-05
42864,0.0058751691,2.6609975e-05
42865,0.0056389534,2.3890158e-05
42866,0.0088847308,7.1030803e-05
42867,0.0076272656,5.0267542e-05
42868,0.08280377,0.0068485567
42869,0.086340535,0.0074467804
42870,0.072469642,0.0052439413
42871,0.0016282315,0
42872,0.00047534746,0
42873,0.0060293553,2.8445488e-05
42874,0.0038134642,6.6348716e-06
42875,0.38320235,0.14683613
42876,0.0041293617,9.1439908e-06
42877,0.0041548578,9.3552059e-06
42878,0.0050914464,1.8015189e-05
42879,0.0083935726,6.2544423e-05
42880,0.0025447497,0
42881,0.0053053458,2.0239056e-05
42882,0.97068198,0.94221561
42883,0.14325551,0.020514234
42884,0.0042271772,9.9613896e-06
42885,0.56931122,0.32410736
42885,2.917003,8.5088983
42886,0.0012849849,0
42887,0.0019256607,0
42888,0.23658223,0.055963246
42889,0.0023767998,0
42890,0.012647292,0.00015204635
42891,0.0096097604,8.4439858e-05
42892,0.47605054,0.22661621
42893,0.0044785126,1.2149438e-05
42894,0.0030620141,1.4682928e-06
42895,0.0042252425,9.9450368e-06
42896,0.012493064,0.00014816901
42897,0.09503792,0.0090242986
42897,2.9548545,8.7311574
42898,0.049646174,0.002456835
42899,0.11989138,0.014366035
42900,0.37214324,0.13848268
42901,0.099235903,0.0098398568
42902,0.084934184,0.007205908
42903,0.086136617,0.0074116091
42903,3.0120334,9.0723375
42904,0.081478311,0.0066308075
42905,0.078201306,0.0061075366
42906,0.079375329,0.0062925353
42907,0.0030528366,1.4121739e-06
42908,0.40180019,0.16143548
42909,0.4681051,0.21911448
42910,0.0825351,0.0068041351
42911,0.092433737,0.0085360882
42912,0.0016239648,0
42913,0.24409811,0.059575979
42914,0.0016581176,0
42915,0.011378483,0.00012156223
42915,2.9561463,8.7387928
42916,0.010902611,0.00011095929
42917,0.0012194718,0
42918,0.017073261,0.00028358861
42919,0.0041066194,8.9566851e-06
42920,0.012660046,0.00015236913
42921,0.0021797891,0
42922,0.0079003345,5.4507647e-05
42923,0.0064369314,3.3526449e-05
42924,0.0020618124,0
42925,0.005005216,1.7144549e-05
42926,0.0043848579,1.1319341e-05
42927,0.0035582614,4.7535867e-06
42928,0.0032125351,2.4127439e-06
42929,0.003043666,1.3562652e-06
42930,0.0055858445,2.3294021e-05
42931,0.0036351398,5.306604e-06
42932,0.0040301779,8.3346964e-06
42933,0.0025352901,0
42934,0.050325857,0.0025247843
42934,2.7763978,7.7083767
42935,0.0023673439,0
42936,0.0070636045,4.1986872e-05
42937,0.008413689,6.2882526e-05
42938,0.0038926436,7.245037e-06
42939,0.060332674,0.0036321239
42940,0.047650271,0.0022626407
42941,0.3274654,0.10722568
42942,0.0020972014,0
42943,0.0047818479,1.4958432e-05
42944,0.0011750962,0
42945,0.0034053207,3.6885718e-06
42946,0.17815114,0.03172992
42947,0.0067563218,3.7740246e-05
42948,0.005419476,2.1463083e-05
42949,0.45465814,0.20670611
42949,2.7775462,7.7147551
42950,0.010502397,0.00010239271
42951,0.013453923,0.00017310041
42952,0.0033894587,3.5807925e-06
42953,0.0042467378,1.0127145e-05
42954,0.0045281144,1.2596183e-05
42955,0.54431561,0.29627158
42956,0.0095478253,8.3253331e-05
42957,0.0065973586,3.5617503e-05
42958,0.0031227439,1.843892e-06
42959,0.0047191525,1.4362763e-05
42959,2.7846575,7.7543095
42959,1.9458956,3.7865017
42960,0.0028181801,3.4501443e-08
42961,0.0057290566,2.4914451e-05
42961,1.9649052,3.8608444
42962,0.0010933282,0
42963,0.0018132514,0
42964,0.0038734669,7.0961082e-06
42965,0.17528264,0.030716096
42966,0.14026603,0.019666652
42967,0.0040922891,8.8391921e-06
42968,0.0033235974,3.1386624e-06
42968,2.7674198,7.6586046
42969,0.93700447,0.87796946
42970,0.27441978,0.075298306
42971,0.26707369,0.071320451
42972,0.0044660397,1.2037873e-05
42972,2.8515208,8.1311632
